q	ID1	ID2	beta	LocalOverlap	RegionalOverlap	Homogeneity	TurnoverComp	Comparison	PlotCompare	Type
1	CPFBS.51.1	CPVRh.29.1	1.21901484	0.71428431	0.71428431	0.640669116	0.78098516	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.1	CPVRh.29.1	1.036402441	0.929752305	0.963597559	0.929752305	0.963597559	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.2	CPVRh.29.1	1.58560794	0.41439206	0.261345853	0.261345853	0.41439206	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.2	CPVRh.29.1	1.204959469	0.731015381	0.731015381	0.659806867	0.795040531	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.2	CPVRh.29.1	1.091255938	0.832750623	0.908744062	0.832750623	0.908744062	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPVRh.29.1	1.55431131	0.44568869	0.286743516	0.286743516	0.44568869	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPVRh.29.1	1.192356406	0.746184465	0.746184465	0.677350824	0.807643594	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPVRh.29.1	1.064032989	0.879640971	0.935967011	0.879640971	0.935967011	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.1	CPVRh.29.1	1.608899297	0.391100703	0.243085881	0.243085881	0.391100703	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.1	CPVRh.29.1	1.266906792	0.658689613	0.658689613	0.5786481	0.733093208	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.1	CPVRh.29.1	1.188999516	0.682086471	0.811000484	0.682086471	0.811000484	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.1	CPVRh.29.1	1.586073501	0.413926499	0.26097561	0.26097561	0.413926499	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.1	CPVRh.29.1	1.103970872	0.857297893	0.857297893	0.811642002	0.896029128	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.1	CPVRh.29.1	1.002650893	0.994712231	0.997349107	0.994712231	0.997349107	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.2	CPVRh.29.1	1.674832962	0.325167038	0.194148936	0.194148936	0.325167038	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.2	CPVRh.29.1	1.195005478	0.742982768	0.742982768	0.673632495	0.804994522	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.2	CPVRh.29.1	1.140096858	0.754236919	0.859903142	0.754236919	0.859903142	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.3	CPVRh.29.1	1.664459161	0.335540839	0.201591512	0.201591512	0.335540839	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.3	CPVRh.29.1	1.116655384	0.840815982	0.840815982	0.791062873	0.883344616	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.3	CPVRh.29.1	1.007533659	0.985045345	0.992466341	0.985045345	0.992466341	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPVRh.29.2	1.629987908	0.370012092	0.227002967	0.227002967	0.370012092	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPVRh.29.2	1.227775686	0.703952995	0.703952995	0.628962051	0.772224314	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPVRh.29.2	1.160446948	0.723473877	0.839553052	0.723473877	0.839553052	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.1	CPVRh.29.2	1.662436548	0.337563452	0.203053435	0.203053435	0.337563452	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.1	CPVRh.29.2	1.320091	0.599362615	0.599362615	0.515047069	0.679909	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.1	CPVRh.29.2	1.314293064	0.521730621	0.685706936	0.521730621	0.685706936	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.3	CPVRh.29.2	1.604221636	0.395778364	0.246710526	0.246710526	0.395778364	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.3	CPVRh.29.2	1.310894973	0.609447896	0.609447896	0.525675238	0.689105027	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.3	CPVRh.29.2	1.348096747	0.483573048	0.651903253	0.483573048	0.651903253	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.1	CPVRh.29.2	1.56097561	0.43902439	0.28125	0.28125	0.43902439	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.1	CPVRh.29.2	1.074968825	0.895705179	0.895705179	0.860519072	0.925031175	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.1	CPVRh.29.2	1.030060319	0.941633866	0.969939681	0.941633866	0.969939681	CP_BSvsRh	51-29	Hetero
0	CPVBS.51.2	CPVRh.29.2	1.618798956	0.381201044	0.235483871	0.235483871	0.381201044	CP_BSvsRh	51-29	Hetero
1	CPVBS.51.2	CPVRh.29.2	1.192194474	0.746380409	0.746380409	0.677578653	0.807805526	CP_BSvsRh	51-29	Hetero
2	CPVBS.51.2	CPVRh.29.2	1.257901788	0.589949246	0.742098212	0.589949246	0.742098212	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.1	CPVRh.29.3	1.623813632	0.376186368	0.231668438	0.231668438	0.376186368	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.1	CPVRh.29.3	1.185725877	0.754229482	0.754229482	0.686730499	0.814274123	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.1	CPVRh.29.3	1.007287634	0.985530183	0.992712366	0.985530183	0.992712366	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.3	CPVRh.29.3	1.520607375	0.479392625	0.315263909	0.315263909	0.479392625	CP_BSvsRh	51-29	Hetero
1	CPFBS.51.3	CPVRh.29.3	1.183020431	0.757525011	0.757525011	0.690587878	0.816979569	CP_BSvsRh	51-29	Hetero
2	CPFBS.51.3	CPVRh.29.3	1.125868858	0.776405828	0.874131142	0.776405828	0.874131142	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.2	CPVRh.29.3	1.523609654	0.476390346	0.312672176	0.312672176	0.476390346	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.2	CPVRh.29.3	1.244119664	0.684874744	0.684874744	0.607562406	0.755880336	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.2	CPVRh.29.3	1.220173283	0.639111451	0.779826717	0.639111451	0.779826717	CP_BSvsRh	51-29	Hetero
0	CPGBS.51.3	CPVRh.29.3	1.507620164	0.492379836	0.32659409	0.32659409	0.492379836	CP_BSvsRh	51-29	Hetero
1	CPGBS.51.3	CPVRh.29.3	1.242154009	0.687155942	0.687155942	0.610106304	0.757845991	CP_BSvsRh	51-29	Hetero
2	CPGBS.51.3	CPVRh.29.3	1.304425718	0.533241772	0.695574282	0.533241772	0.695574282	CP_BSvsRh	51-29	Hetero
0	CPFBS.51.2	CAFBS.59.1	1.551456311	0.448543689	0.289111389	0.289111389	0.448543689	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.2	CAFBS.59.1	1.186896365	0.75280603	0.75280603	0.685067087	0.813103635	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.2	CAFBS.59.1	1.017962408	0.964709094	0.982037592	0.964709094	0.982037592	BS_CPvsCA	51-59	Hetero
0	CPFBS.51.3	CAFBS.59.1	1.543419875	0.456580125	0.295823666	0.295823666	0.456580125	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.3	CAFBS.59.1	1.202723027	0.733695555	0.733695555	0.662893247	0.797276973	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.3	CAFBS.59.1	1.032905179	0.936286157	0.967094821	0.936286157	0.967094821	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.1	CAFBS.59.1	1.569573284	0.430426716	0.274231678	0.274231678	0.430426716	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.1	CAFBS.59.1	1.228134906	0.703530955	0.703530955	0.628485592	0.771865094	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.1	CAFBS.59.1	1.018279275	0.964097718	0.981720725	0.964097718	0.981720725	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.2	CAFBS.59.1	1.644599303	0.355400697	0.216101695	0.216101695	0.355400697	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.2	CAFBS.59.1	1.292671035	0.629644822	0.629644822	0.547184045	0.707328965	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.2	CAFBS.59.1	1.028291638	0.944973514	0.971708362	0.944973514	0.971708362	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.3	CAFBS.59.1	1.648854962	0.351145038	0.212962963	0.212962963	0.351145038	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.3	CAFBS.59.1	1.289345104	0.633361536	0.633361536	0.551175084	0.710654896	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.3	CAFBS.59.1	1.028541457	0.944501105	0.971458543	0.944501105	0.971458543	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.3	CAFBS.59.1	1.781388479	0.218611521	0.122719735	0.122719735	0.218611521	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.3	CAFBS.59.1	1.29410791	0.628042077	0.628042077	0.545466173	0.70589209	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.3	CAFBS.59.1	1.113393911	0.796309447	0.886606089	0.796309447	0.886606089	BS_CPvsCA	51-59	Hetero
0	CPFBS.51.3	CAFBS.59.2	1.575883576	0.424116424	0.269129288	0.269129288	0.424116424	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.3	CAFBS.59.2	1.250526089	0.677464845	0.677464845	0.59932689	0.749473911	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.3	CAFBS.59.2	1.101105206	0.816356865	0.898894794	0.816356865	0.898894794	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.1	CAFBS.59.2	1.642470206	0.357529794	0.2176781	0.2176781	0.357529794	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.1	CAFBS.59.2	1.278888933	0.645109024	0.645109024	0.563857462	0.721111067	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.1	CAFBS.59.2	1.034513551	0.933275788	0.965486449	0.933275788	0.965486449	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.3	CAFBS.59.2	1.66181411	0.33818589	0.203504043	0.203504043	0.33818589	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.3	CAFBS.59.2	1.306524193	0.614266161	0.614266161	0.530779155	0.693475807	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.3	CAFBS.59.2	1.032769894	0.936539796	0.967230106	0.936539796	0.967230106	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.3	CAFBS.59.2	1.766283525	0.233716475	0.132321041	0.132321041	0.233716475	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.3	CAFBS.59.2	1.293737398	0.62845519	0.62845519	0.545908778	0.706262602	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.3	CAFBS.59.2	1.212569788	0.649389601	0.787430212	0.649389601	0.787430212	BS_CPvsCA	51-59	Hetero
0	CPFBS.51.1	CAFBS.59.3	1.646017699	0.353982301	0.215053763	0.215053763	0.353982301	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.1	CAFBS.59.3	1.361787488	0.554498417	0.554498417	0.468657935	0.638212512	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.1	CAFBS.59.3	1.410316157	0.418121738	0.589683843	0.418121738	0.589683843	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.2	CAFBS.59.3	1.694805195	0.305194805	0.180076628	0.180076628	0.305194805	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.2	CAFBS.59.3	1.3548837	0.56183098	0.56183098	0.476141457	0.6451163	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.2	CAFBS.59.3	1.071268306	0.866945927	0.928731694	0.866945927	0.928731694	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.2	CAFBS.59.3	1.714922049	0.285077951	0.166233766	0.166233766	0.285077951	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.2	CAFBS.59.3	1.220011163	0.713105652	0.713105652	0.639329263	0.779988837	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.2	CAFBS.59.3	1.037687331	0.927362839	0.962312669	0.927362839	0.962312669	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.3	CAFBS.59.3	1.766004415	0.233995585	0.1325	0.1325	0.233995585	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.3	CAFBS.59.3	1.264516386	0.661414268	0.661414268	0.581632332	0.735483614	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.3	CAFBS.59.3	1.215034707	0.646043516	0.784965293	0.646043516	0.784965293	BS_CPvsCA	51-59	Hetero
0	CPFRh.51.1	CAFRh.59.1	1.5359375	0.4640625	0.302136317	0.302136317	0.4640625	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.1	CAFRh.59.1	1.251520978	0.676317526	0.676317526	0.598055514	0.748479022	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.1	CAFRh.59.1	1.094778858	0.826852963	0.905221142	0.826852963	0.905221142	Rh_CPvsCA	51-59	Hetero
0	CPGRh.51.1	CAFRh.59.1	1.596614951	0.403385049	0.252650177	0.252650177	0.403385049	Rh_CPvsCA	51-59	Hetero
1	CPGRh.51.1	CAFRh.59.1	1.359328137	0.55710624	0.55710624	0.471315089	0.640671863	Rh_CPvsCA	51-59	Hetero
2	CPGRh.51.1	CAFRh.59.1	1.264972428	0.581062128	0.735027572	0.581062128	0.735027572	Rh_CPvsCA	51-59	Hetero
0	CPGRh.51.3	CAFRh.59.1	1.575899844	0.424100156	0.269116187	0.269116187	0.424100156	Rh_CPvsCA	51-59	Hetero
1	CPGRh.51.3	CAFRh.59.1	1.351979099	0.564927151	0.564927151	0.47931281	0.648020901	Rh_CPvsCA	51-59	Hetero
2	CPGRh.51.3	CAFRh.59.1	1.300965827	0.537319397	0.699034173	0.537319397	0.699034173	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.1	CAFRh.59.2	1.604575163	0.395424837	0.246435845	0.246435845	0.395424837	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.1	CAFRh.59.2	1.302682672	0.618514307	0.618514307	0.535293316	0.697317328	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.1	CAFRh.59.2	1.16747459	0.713099384	0.83252541	0.713099384	0.83252541	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.2	CAFRh.59.2	1.646616541	0.353383459	0.214611872	0.214611872	0.353383459	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.2	CAFRh.59.2	1.325017764	0.593988299	0.593988299	0.509413726	0.674982236	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.2	CAFRh.59.2	1.04241166	0.91862781	0.95758834	0.91862781	0.95758834	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.3	CAFRh.59.2	1.649792531	0.350207469	0.212273642	0.212273642	0.350207469	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.3	CAFRh.59.2	1.336671686	0.581354847	0.581354847	0.496253733	0.663328314	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.3	CAFRh.59.2	1.070280137	0.868669641	0.929719863	0.868669641	0.929719863	Rh_CPvsCA	51-59	Hetero
0	CPGRh.51.1	CAFRh.59.2	1.637298091	0.362701909	0.221524664	0.221524664	0.362701909	Rh_CPvsCA	51-59	Hetero
1	CPGRh.51.1	CAFRh.59.2	1.392072821	0.522765318	0.522765318	0.43670645	0.607927179	Rh_CPvsCA	51-59	Hetero
2	CPGRh.51.1	CAFRh.59.2	1.246829062	0.604069122	0.753170938	0.604069122	0.753170938	Rh_CPvsCA	51-59	Hetero
0	CPVRh.51.3	CAFRh.59.2	1.715217391	0.284782609	0.166032953	0.166032953	0.284782609	Rh_CPvsCA	51-59	Hetero
1	CPVRh.51.3	CAFRh.59.2	1.411614374	0.502653974	0.502653974	0.416817537	0.588385626	Rh_CPvsCA	51-59	Hetero
2	CPVRh.51.3	CAFRh.59.2	1.425492231	0.403024132	0.574507769	0.403024132	0.574507769	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.3	CAFRh.59.3	1.59554731	0.40445269	0.253488372	0.253488372	0.40445269	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.3	CAFRh.59.3	1.299328586	0.622233681	0.622233681	0.539256521	0.700671414	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.3	CAFRh.59.3	1.079800387	0.852194187	0.920199613	0.852194187	0.920199613	Rh_CPvsCA	51-59	Hetero
0	CPGRh.51.2	CAFRh.59.3	1.623800384	0.376199616	0.231678487	0.231678487	0.376199616	Rh_CPvsCA	51-59	Hetero
1	CPGRh.51.2	CAFRh.59.3	1.376367864	0.539133887	0.539133887	0.453099896	0.623632136	Rh_CPvsCA	51-59	Hetero
2	CPGRh.51.2	CAFRh.59.3	1.234984815	0.61945311	0.765015185	0.61945311	0.765015185	Rh_CPvsCA	51-59	Hetero
0	CPGRh.51.3	CAFRh.59.3	1.598173516	0.401826484	0.251428571	0.251428571	0.401826484	Rh_CPvsCA	51-59	Hetero
1	CPGRh.51.3	CAFRh.59.3	1.36178876	0.55449707	0.55449707	0.468656564	0.63821124	Rh_CPvsCA	51-59	Hetero
2	CPGRh.51.3	CAFRh.59.3	1.245412384	0.605893779	0.754587616	0.605893779	0.754587616	Rh_CPvsCA	51-59	Hetero
0	CPVRh.51.3	CAFRh.59.3	1.687263556	0.312736444	0.185351271	0.185351271	0.312736444	Rh_CPvsCA	51-59	Hetero
1	CPVRh.51.3	CAFRh.59.3	1.397863317	0.516776699	0.516776699	0.43075505	0.602136683	Rh_CPvsCA	51-59	Hetero
2	CPVRh.51.3	CAFRh.59.3	1.44443532	0.384624131	0.55556468	0.384624131	0.55556468	Rh_CPvsCA	51-59	Hetero
0	CPFBS.51.3	CAGBS.59.1	1.628027682	0.371972318	0.22848034	0.22848034	0.371972318	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.3	CAGBS.59.1	1.372448293	0.543248203	0.543248203	0.457249799	0.627551707	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.3	CAGBS.59.1	1.362994501	0.467357351	0.637005499	0.467357351	0.637005499	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.3	CAGBS.59.1	1.679852806	0.320147194	0.190580504	0.190580504	0.320147194	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.3	CAGBS.59.1	1.391913986	0.522929938	0.522929938	0.436870396	0.608086014	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.3	CAGBS.59.1	1.180351641	0.694410319	0.819648359	0.694410319	0.819648359	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.1	CAGBS.59.1	1.733333333	0.266666667	0.153846154	0.153846154	0.266666667	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.1	CAGBS.59.1	1.500993605	0.41408217	0.41408217	0.332450714	0.499006395	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.1	CAGBS.59.1	1.557804103	0.283858475	0.442195897	0.283858475	0.442195897	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.1	CAGBS.59.2	1.610032362	0.389967638	0.242211055	0.242211055	0.389967638	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.1	CAGBS.59.2	1.318462279	0.601143703	0.601143703	0.516918634	0.681537721	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.1	CAGBS.59.2	1.062325351	0.882662404	0.937674649	0.882662404	0.937674649	BS_CPvsCA	51-59	Hetero
0	CPGBS.51.3	CAGBS.59.2	1.665008292	0.334991708	0.201195219	0.201195219	0.334991708	BS_CPvsCA	51-59	Hetero
1	CPGBS.51.3	CAGBS.59.2	1.363331552	0.552863542	0.552863542	0.466994582	0.636668448	BS_CPvsCA	51-59	Hetero
2	CPGBS.51.3	CAGBS.59.2	1.051908345	0.901306335	0.948091655	0.901306335	0.948091655	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.2	CAGBS.59.2	1.831528279	0.168471721	0.091984231	0.091984231	0.168471721	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.2	CAGBS.59.2	1.501343322	0.413746075	0.413746075	0.332140338	0.498656678	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.2	CAGBS.59.2	1.132144856	0.766558395	0.867855144	0.766558395	0.867855144	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.3	CAGBS.59.2	1.832335329	0.167664671	0.091503268	0.091503268	0.167664671	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.3	CAGBS.59.2	1.503104226	0.41205495	0.41205495	0.33057972	0.496895774	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.3	CAGBS.59.2	1.306331166	0.531005346	0.693668834	0.531005346	0.693668834	BS_CPvsCA	51-59	Hetero
0	CPFBS.51.1	CAGBS.59.3	1.717270195	0.282729805	0.164639092	0.164639092	0.282729805	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.1	CAGBS.59.3	1.496254514	0.4186444	0.4186444	0.336670988	0.503745486	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.1	CAGBS.59.3	1.587682721	0.259697528	0.412317279	0.259697528	0.412317279	BS_CPvsCA	51-59	Hetero
0	CPFBS.51.2	CAGBS.59.3	1.688848921	0.311151079	0.184238552	0.184238552	0.311151079	BS_CPvsCA	51-59	Hetero
1	CPFBS.51.2	CAGBS.59.3	1.407705128	0.506654836	0.506654836	0.420752088	0.592294872	BS_CPvsCA	51-59	Hetero
2	CPFBS.51.2	CAGBS.59.3	1.249232005	0.600983638	0.750767995	0.600983638	0.750767995	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.1	CAGBS.59.3	1.761846902	0.238153098	0.135172414	0.135172414	0.238153098	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.1	CAGBS.59.3	1.496306124	0.418594639	0.418594639	0.336624884	0.503693876	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.1	CAGBS.59.3	1.472852964	0.357908799	0.527147036	0.357908799	0.527147036	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.2	CAGBS.59.3	1.81986755	0.18013245	0.098981077	0.098981077	0.18013245	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.2	CAGBS.59.3	1.497551926	0.417393973	0.417393973	0.335512957	0.502448074	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.2	CAGBS.59.3	1.215028381	0.646052085	0.784971619	0.646052085	0.784971619	BS_CPvsCA	51-59	Hetero
0	CPVBS.51.3	CAGBS.59.3	1.815546772	0.184453228	0.101596517	0.101596517	0.184453228	BS_CPvsCA	51-59	Hetero
1	CPVBS.51.3	CAGBS.59.3	1.515853726	0.399869454	0.399869454	0.319388517	0.484146274	BS_CPvsCA	51-59	Hetero
2	CPVBS.51.3	CAGBS.59.3	1.422548282	0.405927676	0.577451718	0.405927676	0.577451718	BS_CPvsCA	51-59	Hetero
0	CPFRh.51.1	CAGRh.59.1	1.58276644	0.41723356	0.263610315	0.263610315	0.41723356	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.1	CAGRh.59.1	1.428116823	0.485886	0.485886	0.400445655	0.571883177	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.1	CAGRh.59.1	1.626288228	0.229794305	0.373711772	0.229794305	0.373711772	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.2	CAGRh.59.1	1.637145314	0.362854686	0.221638655	0.221638655	0.362854686	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.2	CAGRh.59.1	1.47043644	0.443755576	0.443755576	0.360140395	0.52956356	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.2	CAGRh.59.1	1.596932101	0.2524014	0.403067899	0.2524014	0.403067899	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.3	CAGRh.59.1	1.59202454	0.40797546	0.256262042	0.256262042	0.40797546	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.3	CAGRh.59.1	1.421701691	0.492381217	0.492381217	0.406764874	0.578298309	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.3	CAGRh.59.1	1.563880622	0.278869993	0.436119378	0.278869993	0.436119378	Rh_CPvsCA	51-59	Hetero
0	CPVRh.51.1	CAGRh.59.1	1.73812038	0.26187962	0.150668287	0.150668287	0.26187962	Rh_CPvsCA	51-59	Hetero
1	CPVRh.51.1	CAGRh.59.1	1.642469211	0.284133673	0.284133673	0.217678837	0.357530789	Rh_CPvsCA	51-59	Hetero
2	CPVRh.51.1	CAGRh.59.1	1.785037228	0.120424812	0.214962772	0.120424812	0.214962772	Rh_CPvsCA	51-59	Hetero
0	CPVRh.51.3	CAGRh.59.1	1.685966634	0.314033366	0.186263097	0.186263097	0.314033366	Rh_CPvsCA	51-59	Hetero
1	CPVRh.51.3	CAGRh.59.1	1.60640331	0.316165853	0.316165853	0.245017355	0.39359669	Rh_CPvsCA	51-59	Hetero
2	CPVRh.51.3	CAGRh.59.1	1.805128332	0.107954467	0.194871668	0.107954467	0.194871668	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.2	CAGRh.59.2	1.618729097	0.381270903	0.23553719	0.23553719	0.381270903	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.2	CAGRh.59.2	1.386147158	0.528919573	0.528919573	0.442848249	0.613852842	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.2	CAGRh.59.2	1.293981505	0.545617145	0.706018495	0.545617145	0.706018495	Rh_CPvsCA	51-59	Hetero
0	CPGRh.51.2	CAGRh.59.2	1.588009224	0.411990776	0.259438529	0.259438529	0.411990776	Rh_CPvsCA	51-59	Hetero
1	CPGRh.51.2	CAGRh.59.2	1.338891222	0.578961246	0.578961246	0.493773331	0.661108778	Rh_CPvsCA	51-59	Hetero
2	CPGRh.51.2	CAGRh.59.2	1.115877085	0.792312098	0.884122915	0.792312098	0.884122915	Rh_CPvsCA	51-59	Hetero
0	CPVRh.51.2	CAGRh.59.2	1.682478219	0.317521781	0.18872267	0.18872267	0.317521781	Rh_CPvsCA	51-59	Hetero
1	CPVRh.51.2	CAGRh.59.2	1.510121758	0.405335124	0.405335124	0.324396519	0.489878242	Rh_CPvsCA	51-59	Hetero
2	CPVRh.51.2	CAGRh.59.2	1.635878999	0.222584312	0.364121001	0.222584312	0.364121001	Rh_CPvsCA	51-59	Hetero
0	CPVRh.51.3	CAGRh.59.2	1.661596958	0.338403042	0.203661327	0.203661327	0.338403042	Rh_CPvsCA	51-59	Hetero
1	CPVRh.51.3	CAGRh.59.2	1.532826405	0.383805681	0.383805681	0.304779193	0.467173595	Rh_CPvsCA	51-59	Hetero
2	CPVRh.51.3	CAGRh.59.2	1.712377231	0.167966943	0.287622769	0.167966943	0.287622769	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.1	CAGRh.59.3	1.5625	0.4375	0.28	0.28	0.4375	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.1	CAGRh.59.3	1.360677546	0.555674783	0.555674783	0.469855959	0.639322454	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.1	CAGRh.59.3	1.508686747	0.32565624	0.491313253	0.32565624	0.491313253	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.2	CAGRh.59.3	1.621710526	0.378289474	0.23326572	0.23326572	0.378289474	Rh_CPvsCA	51-59	Hetero
1	CPFRh.51.2	CAGRh.59.3	1.407320282	0.507049302	0.507049302	0.421140608	0.592679718	Rh_CPvsCA	51-59	Hetero
2	CPFRh.51.2	CAGRh.59.3	1.375056313	0.454485887	0.624943687	0.454485887	0.624943687	Rh_CPvsCA	51-59	Hetero
0	CPFRh.51.3	CAGRh.59.3	1.59027266	0.40972734	0.257645968	0.257645968	0.40972734	Rh_CPvsCA	51-59	Hetero
